Số điện thoại,Trace ID,Request,Kênh đăng nhập,Thiết bị,Os,OsVersion,AppVersion,IMei,Trạng thái,Ngày yêu cầu,Ngày phản hồi,IPRequest,ResCode,Description,MsgCode,DescDetail,MID,MDESC,Phân loại dịch vụ bậc 1,Phân loại dịch vụ bậc 2
xxxxxxxx09,685994372883299,10,"PREMB_10.53.93.65:9080, MB_10.53.93.69:8088",iPhone 6S Plus,IOS,15.4.1,5218,BD551DFE-9F36-42CD-B4DA-DC3B9586CC391650788038,Success,2023-10-26 21:40:45,2023-10-26 21:40:45,58.187.188.147:32380|10.53.54.72_Prod,00,Thành công,INFO-00,,10,Lấy danh sách tài khoản,Sử dụng thông thường,Lấy thông tin giao dịch
xxxxxxxx09,225939748245658,59,"PREMB_10.53.93.54:9080, MB_10.53.93.67:8081",iPhone 6S Plus,IOS,15.4.1,5218,BD551DFE-9F36-42CD-B4DA-DC3B9586CC391650788038,Success,2023-10-26 21:40:42,2023-10-26 21:40:42,58.187.188.147:16232|10.53.54.81_Prod,00,Thành công,INFO-00,,59,Lấy thông tin version,Sử dụng thông thường,Lấy thông tin dịch vụ
xxxxxxxx09,887690235329145,31,"PREMB_10.53.93.60:9080, MB_10.53.93.68:8081",iPhone 6S Plus,IOS,15.4.1,5218,BD551DFE-9F36-42CD-B4DA-DC3B9586CC391650788038,Success,2023-10-26 21:40:41,2023-10-26 21:40:41,58.187.188.147:64329|10.53.54.83_Prod,00,Thành công,INFO-00,,31,Lấy danh sách Banner ,Sử dụng thông thường,Dịch vụ tùy biến ứng dụng
xxxxxxxx09,56222884012959,1,"PREMB_10.53.93.60:9080, MB_10.53.93.66:8081",iPhone 6S Plus,IOS,15.4.1,5218,BD551DFE-9F36-42CD-B4DA-DC3B9586CC391650788038,Success,2023-10-26 21:40:41,2023-10-26 21:40:41,58.187.188.147:63869|10.53.54.83_Prod,777,"BIDV đã tích hợp phương thức xác thực Smart OTP trên SmartBanking đối với kênh Mobile và Internet cho phép Quý khách sử dụng và xác thực giao dịch thuận tiện, bảo mật với mã OTP. Quý khách vui lòng cài đặt Smart OTP và đặt mã PIN để bảo mật mã OTP khi xác thực giao dịch",AUTOACTIVESOTP-777,,1,Đăng nhập,Xác thực và Bảo mật,Đăng nhập
xxxxxxxx09,879636725974433,33,"PREMB_10.53.93.134:9080, MB_10.53.93.68:8081",iPhone 6S Plus,IOS,15.4.1,5218,BD551DFE-9F36-42CD-B4DA-DC3B9586CC391650788038,Success,2023-10-26 21:40:27,2023-10-26 21:40:27,58.187.188.147:13537|10.53.54.89_Prod,00,Thành công,INFO-00,,33,Lấy giá trị configs,Sử dụng thông thường,Dịch vụ tùy biến ứng dụng
xxxxxxxx09,193239788062991,31,"PREMB_10.53.93.60:9080, MB_10.53.93.68:8081",iPhone 6S Plus,IOS,15.4.1,5218,BD551DFE-9F36-42CD-B4DA-DC3B9586CC391650788038,Success,2023-10-26 21:40:27,2023-10-26 21:40:27,58.187.188.147:64522|10.53.54.89_Prod,00,Thành công,INFO-00,,31,Lấy danh sách Banner ,Sử dụng thông thường,Dịch vụ tùy biến ứng dụng
xxxxxxxx59,292164749714367,59,"PREMB_10.53.93.55:9080, MB_10.53.93.67:8081",SM-N980F,ANDROID,33,5.2.20,###cc6ebd61e04669d5###00000000-4eb6-8dd9-ffff-ffffef05ac4a,Success,2023-10-26 12:57:01,2023-10-26 12:57:01,42.118.50.28:52989|10.53.54.91_Prod,00,Thành công,INFO-00,,59,Lấy thông tin version,Sử dụng thông thường,Lấy thông tin dịch vụ
xxxxxxxx59,816188578641365,31,"PREMB_10.53.93.60:9080, MB_10.53.93.68:8081",SM-N980F,ANDROID,33,5.2.20,###cc6ebd61e04669d5###00000000-4eb6-8dd9-ffff-ffffef05ac4a,Success,2023-10-26 12:57:01,2023-10-26 12:57:01,42.118.50.28:50104|10.53.54.83_Prod,00,Thành công,INFO-00,,31,Lấy danh sách Banner ,Sử dụng thông thường,Dịch vụ tùy biến ứng dụng
xxxxxxxx59,407202271548837,59,"PREMB_10.53.93.55:9080, MB_10.53.93.67:8081",SM-N980F,ANDROID,33,5.2.20,###cc6ebd61e04669d5###00000000-4eb6-8dd9-ffff-ffffef05ac4a,Success,2023-10-26 10:00:33,2023-10-26 10:00:33,125.235.130.197:10990|10.53.54.82_Prod,00,Thành công,INFO-00,,59,Lấy thông tin version,Sử dụng thông thường,Lấy thông tin dịch vụ
xxxxxxxx59,440794405013882,31,"PREMB_10.53.93.60:9080, MB_10.53.93.66:8081",SM-N980F,ANDROID,33,5.2.20,###cc6ebd61e04669d5###00000000-4eb6-8dd9-ffff-ffffef05ac4a,Success,2023-10-26 10:00:33,2023-10-26 10:00:33,125.235.130.197:21908|10.53.54.83_Prod,00,Thành công,INFO-00,,31,Lấy danh sách Banner ,Sử dụng thông thường,Dịch vụ tùy biến ứng dụng
xxxxxxxx59,489112234415090,59,"PREMB_10.53.93.55:9080, MB_10.53.93.66:8081",SM-N980F,ANDROID,33,5.2.20,###cc6ebd61e04669d5###00000000-4eb6-8dd9-ffff-ffffef05ac4a,Success,2023-10-26 07:47:29,2023-10-26 07:47:29,42.118.50.28:31726|10.53.54.91_Prod,00,Thành công,INFO-00,,59,Lấy thông tin version,Sử dụng thông thường,Lấy thông tin dịch vụ
xxxxxxxx59,532030178009097,9,"PREMB_10.53.93.134:9080, MB_10.53.93.66:8081",SM-N980F,ANDROID,33,5.2.20,###cc6ebd61e04669d5###00000000-4eb6-8dd9-ffff-ffffef05ac4a,Success,2023-10-26 07:47:29,2023-10-26 07:47:29,42.118.50.28:59349|10.53.54.89_Prod,00,Thành công,INFO-00,,9,Logout,Xác thực và Bảo mật,Đăng xuất
xxxxxxxx59,611238035083619,11,"PREMB_10.53.93.65:9080, MB_10.53.93.70:8088",SM-N980F,ANDROID,33,5.2.20,###cc6ebd61e04669d5###00000000-4eb6-8dd9-ffff-ffffef05ac4a,Success,2023-10-26 07:46:41,2023-10-26 07:46:41,42.118.50.28:6605|10.53.54.87_Prod,00,Thành công,00,,11,Lấy chi tiết tài khoản,Sử dụng thông thường,Lấy thông tin cá nhân
xxxxxxxx59,425928759174165,12,"PREMB_10.53.93.136:9080, MB_10.53.93.70:8088",SM-N980F,ANDROID,33,5.2.20,###cc6ebd61e04669d5###00000000-4eb6-8dd9-ffff-ffffef05ac4a,Success,2023-10-26 07:46:39,2023-10-26 07:46:39,42.118.50.28:34653|10.53.54.87_Prod,00,Thành công,00,,12,Lấy lịch sử tài khoản,Sử dụng thông thường,Lấy thông tin cá nhân
xxxxxxxx59,173394940859658,10,"PREMB_10.53.93.63:9080, MB_10.53.93.74:8088",SM-N980F,ANDROID,33,5.2.20,###cc6ebd61e04669d5###00000000-4eb6-8dd9-ffff-ffffef05ac4a,Success,2023-10-26 07:46:34,2023-10-26 07:46:34,42.118.50.28:12954|10.53.54.72_Prod,00,Thành công,INFO-00,,10,Lấy danh sách tài khoản,Sử dụng thông thường,Lấy thông tin giao dịch
xxxxxxxx59,573665929622907,10,"PREMB_10.53.93.63:9080, MB_10.53.93.73:8088",SM-N980F,ANDROID,33,5.2.20,###cc6ebd61e04669d5###00000000-4eb6-8dd9-ffff-ffffef05ac4a,Success,2023-10-26 07:46:32,2023-10-26 07:46:32,42.118.50.28:39828|10.53.54.87_Prod,00,Thành công,INFO-00,,10,Lấy danh sách tài khoản,Sử dụng thông thường,Lấy thông tin giao dịch
xxxxxxxx59,285750754738183,59,"PREMB_10.53.93.55:9080, MB_10.53.93.66:8081",SM-N980F,ANDROID,33,5.2.20,###cc6ebd61e04669d5###00000000-4eb6-8dd9-ffff-ffffef05ac4a,Success,2023-10-26 07:45:58,2023-10-26 07:45:58,42.118.50.28:41712|10.53.54.82_Prod,00,Thành công,INFO-00,,59,Lấy thông tin version,Sử dụng thông thường,Lấy thông tin dịch vụ
xxxxxxxx59,466021521806845,1,"PREMB_10.53.93.59:9080, MB_10.53.93.66:8081",SM-N980F,ANDROID,33,5.2.20,###cc6ebd61e04669d5###00000000-4eb6-8dd9-ffff-ffffef05ac4a,Success,2023-10-26 07:45:58,2023-10-26 07:45:58,42.118.50.28:51837|10.53.54.89_Prod,777,"BIDV đã tích hợp phương thức xác thực Smart OTP trên SmartBanking đối với kênh Mobile và Internet cho phép Quý khách sử dụng và xác thực giao dịch thuận tiện, bảo mật với mã OTP. Quý khách vui lòng cài đặt Smart OTP và đặt mã PIN để bảo mật mã OTP khi xác thực giao dịch",AUTOACTIVESOTP-777,,1,Đăng nhập,Xác thực và Bảo mật,Đăng nhập
xxxxxxxx59,367269565253049,59,"PREMB_10.53.93.54:9080, MB_10.53.93.66:8081",SM-N980F,ANDROID,33,5.2.20,###cc6ebd61e04669d5###00000000-4eb6-8dd9-ffff-ffffef05ac4a,Success,2023-10-26 07:44:41,2023-10-26 07:44:41,42.118.50.28:23738|10.53.54.82_Prod,00,Thành công,INFO-00,,59,Lấy thông tin version,Sử dụng thông thường,Lấy thông tin dịch vụ
xxxxxxxx59,705490456450898,31,"PREMB_10.53.93.59:9080, MB_10.53.93.135:8081",SM-N980F,ANDROID,33,5.2.20,###cc6ebd61e04669d5###00000000-4eb6-8dd9-ffff-ffffef05ac4a,Success,2023-10-26 07:44:41,2023-10-26 07:44:41,42.118.50.28:32985|10.53.54.89_Prod,00,Thành công,INFO-00,,31,Lấy danh sách Banner ,Sử dụng thông thường,Dịch vụ tùy biến ứng dụng
xxxxxxxx59,753404585233464,59,"PREMB_10.53.93.56:9080, MB_10.53.93.67:8081",SM-N980F,ANDROID,33,5.2.20,###cc6ebd61e04669d5###00000000-4eb6-8dd9-ffff-ffffef05ac4a,Success,2023-10-26 07:33:28,2023-10-26 07:33:28,42.118.50.28:27933|10.53.54.82_Prod,00,Thành công,INFO-00,,59,Lấy thông tin version,Sử dụng thông thường,Lấy thông tin dịch vụ
xxxxxxxx59,148433502560308,31,"PREMB_10.53.93.134:9080, MB_10.53.93.68:8081",SM-N980F,ANDROID,33,5.2.20,###cc6ebd61e04669d5###00000000-4eb6-8dd9-ffff-ffffef05ac4a,Success,2023-10-26 07:33:28,2023-10-26 07:33:28,42.118.50.28:49422|10.53.54.83_Prod,00,Thành công,INFO-00,,31,Lấy danh sách Banner ,Sử dụng thông thường,Dịch vụ tùy biến ứng dụng
